station,chla_surf,diss_o_surf,ph_surf,salinity_surf,turbidity_surf,temp_surf,suspended_solids_surf,nitrates_surf,chla_bott,diss_o_bott,ph_bott,salinity_bott,turbidity_bott,temp_bott,suspended_solids_bott,nitrates_bott,temp_delta,latitude,longitude,depth_m
SM18,10.115929203539823,7.432743362831858,8.246017699115043,25.364601769911502,5.683185840707965,28.371681415929203,3.8389380530973454,0.3398230088495575,1.9955752212389382,3.892035398230089,7.956637168141593,33.39823008849557,10.0929203539823,24.94867256637168,8.082300884955751,0.13690265486725664,-3.4230088495575224,22.15351667,114.0791,21
SM19,8.676991150442477,7.174336283185841,8.230088495575222,27.192035398230086,4.743362831858407,28.236283185840705,3.163716814159292,0.24778761061946902,1.5353982300884956,4.208849557522124,7.994690265486725,33.73274336283186,10.467256637168141,24.2716814159292,6.695575221238938,0.09858407079646019,-3.9646017699115044,22.15351667,114.21795,24
SM2,8.435,6.753333333333333,8.195,28.071666666666665,5.553333333333333,27.861666666666668,3.3808333333333334,0.22733333333333333,2.4691666666666667,4.4775,8.011666666666667,32.8175,6.904166666666667,25.315833333333334,4.9991666666666665,0.13933333333333334,-2.5458333333333334,22.22411667,114.1781833,14
SM20,6.923655913978495,6.024731182795699,8.060215053763441,24.474193548387095,9.174193548387096,28.025806451612905,6.652688172043011,0.5093548387096773,4.37741935483871,4.981720430107527,7.979569892473118,30.06021505376344,14.772043010752688,26.88494623655914,13.520430107526883,0.2678494623655914,-1.1408602150537634,22.17413333,113.8822,7
SM3,9.278813559322035,6.562711864406779,8.08728813559322,27.72542372881356,5.9491525423728815,27.496610169491525,3.5305084745762714,0.30347457627118646,1.7084745762711864,3.8720338983050846,7.943220338983051,33.46779661016949,8.692372881355933,24.558474576271188,7.305084745762712,0.1261864406779661,-2.938135593220339,22.22545,114.1496667,33
SM4,9.345,6.3149999999999995,8.115833333333333,27.8925,6.134166666666667,27.586666666666666,3.7849999999999997,0.30033333333333334,3.795,4.796666666666667,8.0125,31.91416666666667,7.401666666666667,25.947499999999998,5.176666666666667,0.18416666666666667,-1.6391666666666667,22.21263333,114.1385833,11
SM5,10.381666666666666,7.239166666666667,8.2425,26.44333333333333,6.3925,28.509999999999998,4.194166666666667,0.2846666666666667,4.84,5.344166666666666,8.064166666666667,30.835833333333333,7.3741666666666665,26.7025,5.7375,0.20641666666666666,-1.8074999999999999,22.20235,114.1121333,8
SM6,12.530578512396694,7.3570247933884305,8.215702479338843,26.003305785123967,5.511570247933884,28.12892561983471,4.2669421487603305,0.32900826446280995,3.4066115702479336,4.050413223140496,7.9818181818181815,32.603305785123965,9.369421487603306,25.74214876033058,7.400826446280992,0.17570247933884298,-2.3867768595041325,22.19166667,114.07905,14
SM7,11.066666666666666,6.658333333333333,8.140833333333333,26.398333333333333,7.574166666666667,27.855833333333333,5.253333333333333,0.37616666666666665,6.89,5.131666666666666,8.014999999999999,30.0275,10.5875,26.58,9.6175,0.29891666666666666,-1.2758333333333336,22.229,114.07455,8
SM9,7.947321428571429,5.8446428571428575,8.033035714285715,26.295535714285712,7.651785714285714,27.375892857142855,7.229464285714286,0.46,5.375,4.734821428571428,7.932142857142857,28.873214285714287,12.877678571428572,26.477678571428573,14.75,0.41089285714285717,-0.8982142857142856,22.27366667,114.0670667,8
ST1,10.852173913043478,6.595652173913043,8.021739130434783,26.52173913043478,5.882608695652174,28.830434782608698,6.930434782608696,0.3517391304347826,10.7,5.908695652173913,7.92608695652174,27.43913043478261,6.943478260869565,28.304347826086957,7.173913043478261,0.3560869565217391,-0.5260869565217393,22.20861667,114.0248833,6
ST3,13.213043478260868,6.478260869565218,8.052173913043477,26.469565217391303,6.78695652173913,28.7,7.821739130434783,0.361304347826087,11.965217391304348,6.217391304347826,7.921739130434782,27.221739130434784,9.178260869565218,28.08695652173913,9.430434782608696,0.3730434782608696,-0.6130434782608698,22.24556667,114.0321333,6
TM2,14.10949720670391,6.618435754189944,8.179888268156425,28.292737430167595,5.263687150837989,28.37094972067039,5.348603351955307,0.16441340782122904,8.705027932960894,5.3765363128491614,8.08882681564246,30.39441340782123,4.985474860335195,27.91731843575419,5.181564245810056,0.13921787709497208,-0.45363128491620136,22.4124,114.2180833,4
TM3,13.42116402116402,7.440740740740741,8.336507936507935,28.4978835978836,4.5661375661375665,28.826455026455026,3.7142857142857144,0.13264550264550265,4.464550264550264,4.2783068783068785,8.06084656084656,31.724867724867725,3.9698412698412695,26.987830687830687,3.1354497354497357,0.11798941798941799,-1.8386243386243386,22.44761667,114.2030167,7
TM4,10.911170212765958,7.493085106382979,8.325,28.65159574468085,4.31063829787234,28.628191489361704,3.5622340425531918,0.0976595744680851,4.151595744680851,4.0819148936170215,8.01968085106383,31.805851063829788,3.8356382978723405,26.744148936170212,2.5228723404255318,0.12234042553191489,-1.8840425531914893,22.43273333,114.2196,8
TM5,7.304216867469879,6.789759036144578,8.292168674698795,28.83132530120482,4.240361445783132,29.031325301204816,3.02289156626506,0.06259036144578313,6.458433734939758,5.928313253012048,8.192168674698795,30.701204819277105,4.598192771084337,28.184939759036144,4.473493975903614,0.07692771084337349,-0.8463855421686747,22.4571,114.2242667,4
TM6,9.060427807486631,7.275935828877005,8.340106951871658,29.22139037433155,3.746524064171123,28.678609625668447,3.211764705882353,0.0646524064171123,2.748663101604278,3.2711229946524067,7.988235294117647,32.61122994652406,4.09572192513369,25.689304812834223,2.4775401069518717,0.12358288770053476,-2.9893048128342246,22.44385,114.2417667,12
TM7,6.436842105263159,6.912865497076023,8.315204678362573,29.542105263157893,3.6169590643274856,28.530409356725144,2.6210526315789475,0.05380116959064328,2.697076023391813,3.8707602339181286,8.034502923976609,32.702339181286554,3.763157894736842,25.757309941520468,2.7660818713450293,0.10485380116959064,-2.7730994152046784,22.44845,114.2676167,11
TM8,4.84812834224599,6.794117647058823,8.30855614973262,29.831550802139038,3.554010695187166,28.551336898395725,2.33048128342246,0.044438502673796794,1.6128342245989307,2.8641711229946525,7.975935828877005,33.27005347593583,5.113368983957219,24.595187165775403,3.697860962566845,0.12176470588235294,-3.956149732620321,22.4732,114.30005,22
TT1,5.5,5.995652173913044,8.02608695652174,29.321739130434782,4.621739130434783,29.847826086956523,4.447826086956522,0.07173913043478261,5.173913043478261,4.8478260869565215,7.839130434782609,31.36521739130435,4.521739130434782,28.547826086956523,4.860869565217391,0.09130434782608696,-1.3000000000000005,22.4545,114.21195,6
